noise,seed,method,method_param,n_states,ari_coarse,ari_fine,ari_joint,test_logloss,unifilarity,branch_entropy,elapsed_s
0.02,1,prism_predictive,0.32,23,0.08541165087322251,0.2167712367502179,0.4036521629620003,1.4292084315787912,0.9192714845378016,0.24686422514081754,0.10689341649413109
0.02,1,prism_predictive,0.35,14,0.07227469498094628,0.23824942293666332,0.3290091884461804,1.475776588040859,0.8870967741935488,0.36090909438183516,0.10693867970257998
0.02,1,prism_predictive,0.38,9,0.06410336145290468,0.24372734342841673,0.25546573176186804,1.5320415248856392,0.8214553638409602,0.507942590781807,0.1065759090706706
0.02,1,history_kmeans,3.0,3,-4.921234561155994e-05,0.028109892939815844,0.09145139712920625,1.6367377523961977,0.5833541718763023,1.2616978272807327,0.10992754623293877
0.02,1,history_kmeans,6.0,6,0.025281852368598274,0.3511028521194214,0.23518308325337828,1.6068505993910431,0.9101858798032841,0.26134879438002473,0.12896293681114912
0.02,1,history_kmeans,9.0,9,0.009993071691748106,0.07075791322741168,0.21335448973602827,1.5412252539732993,0.4815787280153369,1.6837734457286864,0.1944667361676693
0.02,1,history_kmeans,12.0,12,0.04341277349170283,0.30862782239484726,0.29269442248909583,1.542798056017504,0.8994748687171794,0.3150331587756917,0.17512310575693846
0.02,1,history_kmeans,18.0,18,0.06509772646252517,0.20163867592745782,0.3353592901941923,1.4802111125656185,0.8873885137951154,0.35994749544571136,0.2966008959338069
0.02,2,prism_predictive,0.22,34,0.07711895361090315,0.19299948127501554,0.38793068148938065,1.4122132224602626,0.9999999999999997,0.0,0.10664372146129608
0.02,2,prism_predictive,0.25,33,0.07710608367923183,0.193107393492992,0.3876565546102344,1.4124847856013505,0.9951654580311741,0.01642352301380556,0.10604221280664206
0.02,2,prism_predictive,0.28,26,0.08484932988553087,0.2174264288005273,0.4052525182762595,1.4179840541997861,0.9624906226556635,0.12609020199265872,0.10616903752088547
0.02,2,prism_predictive,0.3,25,0.08484220065263695,0.21926859835410697,0.40520216203042697,1.4194868450946287,0.9624906226556635,0.12609020199265872,0.10554701928049326
0.02,2,prism_predictive,0.32,23,0.08418057262116845,0.22475756287294008,0.4018121869884915,1.4207312578369826,0.9606985079603233,0.13878129872586065,0.10622257925570011
0.02,2,prism_predictive,0.35,18,0.09816822298357088,0.22987476412480268,0.3519614766236371,1.4518760865285445,0.9247728598816368,0.22039660249125298,0.10520290769636631
0.02,2,prism_predictive,0.38,10,0.06935684685866131,0.2724450677276705,0.23132212857224785,1.5485937172236504,0.899641577060932,0.30974957351698684,0.10459723137319088
0.02,2,history_kmeans,3.0,3,0.010573478495490285,0.3594015475659533,0.15025060702824536,1.65126775428303,0.9999999999999999,0.0,0.10297046415507793
0.02,2,history_kmeans,6.0,6,0.034353710537428764,0.31265474650520875,0.22817580915517344,1.5894644936134363,0.813703425856464,0.5777238297915414,0.1297456407919526
0.02,2,history_kmeans,9.0,9,0.04661575356989818,0.22432108379035262,0.22768705208219026,1.5455279344025195,0.7401850462615654,0.9900918252115479,0.178981127217412
0.02,2,history_kmeans,12.0,12,0.03889942771866975,0.40247580772324454,0.3179039464320203,1.5528594325758303,1.0,0.0,0.17715026531368494
0.02,2,history_kmeans,18.0,18,0.05948384342475949,0.17717406202045688,0.3286655201020661,1.4631020676289017,0.7878636325748105,0.6705338244327923,0.2259822404012084
0.02,3,prism_predictive,0.22,36,0.07198433099887018,0.1814229845256629,0.3679239219592484,1.4124194168327238,1.0000000000000002,0.0,0.10648860596120358
0.02,3,prism_predictive,0.25,36,0.07198433099887018,0.1814229845256629,0.3679239219592484,1.4124194168327238,1.0000000000000002,0.0,0.10720765683799982
0.02,3,prism_predictive,0.28,31,0.07849814418877425,0.20165354371287497,0.3913296839820971,1.4170270133178267,0.9734933733433357,0.09314164002354201,0.10631229169666767
0.02,3,prism_predictive,0.3,25,0.08091347232515998,0.21005423702149684,0.3960829574275957,1.4185784081064208,0.9504876219054763,0.17521853269367874,0.10577329527586699
0.02,3,prism_predictive,0.32,22,0.08074706774500169,0.23848252916489365,0.39680794127709146,1.4285612347711323,0.9588230390931067,0.14799699687462942,0.10598750039935112
0.02,3,prism_predictive,0.35,16,0.07173550592649022,0.32227228051841594,0.3794990918257974,1.464477809114757,0.9424022672334752,0.2123950799079088,0.10556511022150517
0.02,3,prism_predictive,0.38,6,0.029538378807671926,0.30159879120703187,0.22891040258065043,1.5635424899728532,0.8028673835125449,0.5155479766925355,0.10511969681829214
0.02,3,history_kmeans,3.0,3,-2.974405750291525e-05,0.02060643021746554,0.049680700904642695,1.6480242271926184,0.7048012003000749,1.0403717037931992,0.09707524348050356
0.02,3,history_kmeans,6.0,6,0.03453286755356563,0.4017103453197145,0.2446057019517714,1.5994539672258117,0.9938734683670916,0.018436677129109506,0.1184159517288208
0.02,3,history_kmeans,9.0,9,0.037949301078176456,0.15542365985391415,0.25175737485503397,1.533833437368832,0.7062598983079106,0.8778838808447377,0.13545620627701283
0.02,3,history_kmeans,12.0,12,0.05508305153112551,0.3293033250386379,0.33530535837395603,1.516299921680337,0.9260231724597817,0.2625073145012497,0.19073823746293783
0.02,3,history_kmeans,18.0,18,0.05924887782348931,0.24811807593796348,0.294355772958181,1.5228659370790345,0.8888472118029506,0.3865134588992344,0.2607060354202986
0.02,4,prism_predictive,0.22,36,0.07437609206576075,0.18376445888442958,0.3772018094499464,1.4256342659729078,1.0,0.0,0.10655335802584887
0.02,4,prism_predictive,0.25,35,0.07456954117101,0.1843739320067262,0.3777206662614448,1.4258870005508597,0.9891639576560807,0.024982617248649766,0.10704845376312733
0.02,4,prism_predictive,0.28,30,0.08087789786584326,0.20219919209076292,0.3987488274226465,1.4277261825130683,0.9709510711011087,0.10822648290581324,0.10592307895421982
0.02,4,prism_predictive,0.3,29,0.08108514836594387,0.20298632663459923,0.3989150889149978,1.4280923885140373,0.9637409352338085,0.12570439664712518,0.10635973140597343
0.02,4,prism_predictive,0.32,25,0.08509718299639413,0.22435126059826127,0.4082225656505776,1.4349776407826087,0.9679086438276239,0.10469673041017168,0.10666025057435036
0.02,4,prism_predictive,0.35,19,0.08859772586647599,0.23819340119654464,0.41397259816342186,1.4372763659573324,0.947570225889806,0.17098893593687162,0.10625153873115778
0.02,4,prism_predictive,0.38,10,0.09570350161079431,0.2413093043959362,0.2663615128999003,1.518360484208196,0.8838042844044346,0.3254767078168508,0.10580233577638865
0.02,4,history_kmeans,3.0,3,0.010186523605004423,0.15890998327419728,0.12247244734878515,1.6330927596447606,0.7874051846294907,0.6481981281469021,0.10228011570870876
0.02,4,history_kmeans,6.0,6,0.03503652650626135,0.36078696487875916,0.24560591177518873,1.5849156893803598,0.9088105359673254,0.2486023289496684,0.16076954919844866
0.02,4,history_kmeans,9.0,9,0.03298637853874265,0.44056854899749065,0.31707051121918073,1.5725872197471253,0.9543635908977243,0.132425093758086,0.14898342825472355
0.02,4,history_kmeans,12.0,12,0.05622829007510866,0.1548440461607882,0.2874061282160413,1.5137205859624212,0.7113028257064263,1.0091233561715258,0.1723590362817049
0.02,4,history_kmeans,18.0,18,0.052878026995882024,0.1477901593891894,0.298980161173518,1.4910686784829144,0.8133700091689589,0.6194044354543465,0.29604854993522167
0.05,0,prism_predictive,0.22,36,0.06553556093988391,0.17108545694133695,0.3454949140811271,1.4721514982621393,1.0,0.0,0.10639764368534088
0.05,0,prism_predictive,0.25,34,0.06567877372926051,0.17272854596091455,0.3458272138117739,1.4726692591449757,0.987913645077936,0.027041815491735878,0.10578062478452921
0.05,0,prism_predictive,0.28,32,0.06956687718091768,0.18730272432526468,0.3614770678166464,1.4734647014871571,0.9911227806951735,0.030808636830018384,0.10619625728577375
0.05,0,prism_predictive,0.3,27,0.07062224351266379,0.19395404792669418,0.35883031158902273,1.4814923107044107,0.9605734767025087,0.13618391340545055,0.10576362442225218
0.05,0,prism_predictive,0.32,21,0.07433408173013752,0.19571674972105435,0.334463974376287,1.4902858060051827,0.925064599483204,0.21659605109500152,0.10614747647196054
0.05,0,prism_predictive,0.35,10,0.05901577603742346,0.2435364008278176,0.24543662736099003,1.5681576653039435,0.86946736684171,0.40899039803094683,0.10512478649616241
0.05,0,prism_predictive,0.38,7,0.0790886435945078,0.0656511072749899,0.08103874074951253,1.591470769867337,0.7923647578561305,0.7013603597325816,0.10443481709808111
