base_process,condition_id,flip_p,subsample_step,reconstructor,representation,k,n,logloss_mean,logloss_std,n_states_mean,n_states_std,C_mu_empirical_mean,C_mu_empirical_std,unifilarity_score_mean,unifilarity_score_std,branch_entropy_mean,branch_entropy_std
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_1,1,10,0.6056274147279332,0.0026807561374353477,2.0,0.0,0.6362114287419869,0.00041062841329663694,1.0,0.0,0.0,0.0
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_2,2,10,0.43071668848643896,0.0021100213679506145,4.0,0.0,1.2418091382935015,0.0010879603431881418,1.0,0.0,0.0,0.0
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_3,3,10,0.4307172535407,0.0021109229929453543,4.0,0.0,1.241808998656648,0.0010881969528977876,1.0,0.0,0.0,0.0
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_4,4,10,0.4307176032246338,0.0021106677648567215,4.0,0.0,1.2418088605127022,0.0010880656255376894,1.0,0.0,0.0,0.0
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_5,5,10,0.43072261281392066,0.0021089775514292575,5.0,0.4714045207910317,1.288546411828841,0.04528596766601104,0.9836116270872031,0.02082559175494353,0.05115864524154869,0.05621212107818895
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_6,6,10,0.43073911958006467,0.002102375854385243,9.4,1.505545305418162,1.4237436790059832,0.0731153687303665,0.9442946375780787,0.026047263903030294,0.19767444623683175,0.08435319434258015
