base_process,condition_id,flip_p,subsample_step,reconstructor,projection_mode,representation,k,dv,n,logloss_mean,logloss_std,gaussian_logloss_mean,gaussian_logloss_std,n_states_mean,n_states_std,C_mu_empirical_mean,C_mu_empirical_std,unifilarity_score_mean,unifilarity_score_std,branch_entropy_mean,branch_entropy_std,psi_opt_mean,psi_opt_std,psi_macro_dim_mean,psi_macro_dim_std
linear_gaussian_ssm,flip0_sub1,0.0,1,kalman_iss,pca,iss_d3,3,1,3,15.548144873207718,1.019147082314656,15.548144873207718,1.019147082314656,140.0,38.93584466786357,4.5163214401977,0.3245518674622546,0.2819454863715929,0.005564944507193764,2.5545698785966393,0.030277131079951742,-10.54347990225895,3.6140223878407562,1.0,0.0
linear_gaussian_ssm,flip0_sub1,0.0,1,kalman_iss,pca,iss_d3_dv3,3,3,3,15.548144873207718,1.019147082314656,15.548144873207718,1.019147082314656,7940.666666666667,24.378952670968726,8.976918543295692,0.004299337187656088,0.9981245311327832,0.0004331209821377504,0.0037509377344336083,0.0008662419642755073,-22.235228909598828,3.210092619995981,3.0,0.0
linear_gaussian_ssm,flip0_sub1,0.0,1,kalman_iss,pca,iss_d5,5,1,3,13.877661911392996,0.7457193243738042,13.877661911392996,0.7457193243738042,143.66666666666666,40.82074635933711,4.5458171962375244,0.3180940412906699,0.2796532466449946,0.005669768907453179,2.5923771482835716,0.030562254679936597,-8.824562961270916,3.731751476811169,1.0,0.0
linear_gaussian_ssm,flip0_sub1,0.0,1,kalman_iss,pca,iss_d5_dv3,5,3,3,13.877661911392996,0.7457193243738042,13.877661911392996,0.7457193243738042,7946.0,27.874719729532707,8.977821050343833,0.004890837463641049,0.9978744686171543,0.0003308016142866779,0.0042510627656914225,0.0006616032285732909,-18.155300051968144,4.377125139692928,3.0,0.0
linear_gaussian_ssm,flip0_sub1,0.0,1,kalman_iss,pca,iss_d8,8,1,3,12.353054445110237,0.34476173350456396,12.353054445110237,0.34476173350456396,147.33333333333334,42.5715084690845,4.578380896237301,0.3221494683900475,0.2777361006918397,0.004188702645412103,2.608712029992463,0.029158792416116824,-8.390611857903371,3.759788444581856,1.0,0.0
linear_gaussian_ssm,flip0_sub1,0.0,1,kalman_iss,pca,iss_d8_dv3,8,3,3,12.353054445110237,0.34476173350456396,12.353054445110237,0.34476173350456396,7958.666666666667,14.502873278538061,8.980059900283829,0.0025466123426963008,0.9985829790781029,0.0003146550985775727,0.0028340418437942817,0.0006293101971551845,-16.862452406603477,4.861801890502693,3.0,0.0
