base_process,condition_id,flip_p,subsample_step,reconstructor,representation,k,n,logloss_mean,logloss_std,n_states_mean,n_states_std,C_mu_empirical_mean,C_mu_empirical_std,unifilarity_score_mean,unifilarity_score_std,branch_entropy_mean,branch_entropy_std
even_process,flip0_sub1,0.0,1,one_step_greedy_merge,last_8,8,5,0.40369484538663664,0.017250108603762436,14.2,1.3038404810405297,1.7753867195965038,0.07156313776716533,0.7278719279594773,0.016517432986629704,1.0132184997291696,0.07973540143202626
