base_process,flip_p,subsample_step,k,logloss_mean,logloss_std,unifilarity_score_mean,unifilarity_score_std,branch_entropy_mean,branch_entropy_std
markov_order_2,0.0,1,1,0.6056274147279332,0.0026807561374353477,1.0,0.0,0.0,0.0
markov_order_2,0.0,1,2,0.43071668848643896,0.0021100213679506145,1.0,0.0,0.0,0.0
markov_order_2,0.0,1,3,0.43071841199203875,0.002111715357471178,1.0,0.0,0.0,0.0
markov_order_2,0.0,1,4,0.4307177293722331,0.0021092009548089145,0.9534208338802117,0.03234362173773564,0.16713071262209256,0.11637539885432287
markov_order_2,0.0,1,5,0.4307316922763569,0.0021059773786160593,0.8989468671015031,0.028076689192423263,0.34813396285277837,0.08692656069886753
markov_order_2,0.0,1,6,0.43075380942458724,0.002103171848989136,0.8489829286006252,0.03148446220105361,0.5451622757379045,0.10746722558355144
