base_process,condition_id,flip_p,subsample_step,reconstructor,representation,k,n,logloss_mean,logloss_std,n_states_mean,n_states_std,C_mu_empirical_mean,C_mu_empirical_std,unifilarity_score_mean,unifilarity_score_std,branch_entropy_mean,branch_entropy_std
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_1,1,3,0.6039316204502803,0.003048950904220675,2.0,0.0,0.6353032360062164,0.001164442172028848,1.0,0.0,0.0,0.0
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_2,2,3,0.4295947893698047,0.0026171422875749086,4.0,0.0,1.2394606342694232,0.002754737222290549,1.0,0.0,0.0,0.0
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_3,3,3,0.4295836293350273,0.002586194725360116,4.0,0.0,1.2394617511269204,0.002758002207681906,1.0,0.0,0.0,0.0
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_4,4,3,0.4295973613535957,0.002577720201543933,4.333333333333333,0.5773502691896258,1.2618013819899534,0.036488983330962815,0.9922622581955686,0.013402161941124858,0.027834815641562063,0.04821131491049838
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_5,5,3,0.4296399842243306,0.0025647772215100476,7.333333333333333,1.1547005383792517,1.3498350636564285,0.05442225584859703,0.970182215166402,0.02021389029042379,0.12483862197071165,0.0653361213478192
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_6,6,3,0.43037004445747423,0.002255643873355376,14.666666666666666,1.5275252316519468,1.5935636913406401,0.1064329583226401,0.908204317272214,0.04565338068885166,0.3212198660869184,0.11115518373653531
