seed,process,representation,reconstructor,logloss,n_states,C_mu_empirical,unifilarity_score,branch_entropy
0,even_process_flip0.1_sub2,last_1,one_step_greedy_merge,0.5530465652349942,2,0.5514467876831879,1.0,0.0
0,even_process_flip0.1_sub2,last_2,one_step_greedy_merge,0.5527710555164267,3,0.9816417529260408,1.0,0.0
0,even_process_flip0.1_sub2,last_3,one_step_greedy_merge,0.5527865843129148,3,0.9816362000528727,1.0,0.0
0,even_process_flip0.1_sub2,last_4,one_step_greedy_merge,0.5527952107419147,5,1.0796276670972937,0.9601850115632227,0.17832588925576695
0,even_process_flip0.1_sub2,last_5,one_step_greedy_merge,0.5530573989491598,7,1.4647272838741392,0.8441258094357077,0.5756688573585906
0,even_process_flip0.1_sub2,last_6,one_step_greedy_merge,0.5531942577689062,12,1.5316808542276124,0.8278224344630155,0.7104821223811987
0,even_process_flip0.1_sub2,last_7,one_step_greedy_merge,0.556567520755301,14,1.7405461810280611,0.6584783478347834,1.271693381604615
0,even_process_flip0.1_sub2,last_8,one_step_greedy_merge,0.5634735747220293,21,1.8568110943780352,0.5996924654023578,1.5358488289723855
1,even_process_flip0.1_sub2,last_1,one_step_greedy_merge,0.549224740238444,2,0.5507119350817632,1.0,0.0
1,even_process_flip0.1_sub2,last_2,one_step_greedy_merge,0.5488960185258476,3,0.9804545071937345,1.0,0.0
1,even_process_flip0.1_sub2,last_3,one_step_greedy_merge,0.5485687368175478,4,1.1135921667223514,0.8795314765738287,0.288030796281033
1,even_process_flip0.1_sub2,last_4,one_step_greedy_merge,0.5486126225216571,5,1.3201961459827345,0.8913432089505594,0.4326023946122138
1,even_process_flip0.1_sub2,last_5,one_step_greedy_merge,0.5487204291604071,7,1.5475318392718678,0.811485861439608,0.6068939210198785
1,even_process_flip0.1_sub2,last_6,one_step_greedy_merge,0.5488857480278888,9,1.5887836616688606,0.6713212406085532,0.997758359789154
1,even_process_flip0.1_sub2,last_7,one_step_greedy_merge,0.5492967779454511,15,1.7482027665214492,0.6293254325432543,1.338334604832098
1,even_process_flip0.1_sub2,last_8,one_step_greedy_merge,0.558766388074625,19,1.952517702979933,0.5508869747846633,1.6956544630778054
2,even_process_flip0.1_sub2,last_1,one_step_greedy_merge,0.5563733994172597,2,0.5514755600431805,1.0,0.0
2,even_process_flip0.1_sub2,last_2,one_step_greedy_merge,0.556066021644688,3,0.9824304711609642,1.0,0.0
2,even_process_flip0.1_sub2,last_3,one_step_greedy_merge,0.5559079631885644,4,1.1935376238740556,0.8491049552477624,0.37098595570223775
2,even_process_flip0.1_sub2,last_4,one_step_greedy_merge,0.5559271445881528,4,1.2110401151804389,0.8459153697106069,0.39037556975948495
2,even_process_flip0.1_sub2,last_5,one_step_greedy_merge,0.5560835938953896,6,1.575069155267331,0.8118733905042879,0.7178508742799381
2,even_process_flip0.1_sub2,last_6,one_step_greedy_merge,0.555944938882382,9,1.5555595795210786,0.8027452402085182,0.688961569377336
2,even_process_flip0.1_sub2,last_7,one_step_greedy_merge,0.5565153075516687,15,1.7675744532849844,0.7023577357735774,1.1425819114290714
2,even_process_flip0.1_sub2,last_8,one_step_greedy_merge,0.5643320619670936,20,1.8718059363346984,0.5199084897050918,1.7078057713872856
3,even_process_flip0.1_sub2,last_1,one_step_greedy_merge,0.553322324646566,2,0.5495982248799665,1.0,0.0
3,even_process_flip0.1_sub2,last_2,one_step_greedy_merge,0.5530833327378775,3,0.9788860158160897,1.0,0.0
3,even_process_flip0.1_sub2,last_3,one_step_greedy_merge,0.5528874897492659,4,1.256108202864783,0.7981649082454123,0.4908395681209649
3,even_process_flip0.1_sub2,last_4,one_step_greedy_merge,0.5529709018926459,4,1.3728847283231218,0.8457153572098256,0.48610029405006994
3,even_process_flip0.1_sub2,last_5,one_step_greedy_merge,0.5530634842461809,7,1.4100167062332158,0.8346125959446958,0.5995104541243139
3,even_process_flip0.1_sub2,last_6,one_step_greedy_merge,0.5526297618097886,9,1.6808360277549883,0.7063993099396197,0.9955075824076726
3,even_process_flip0.1_sub2,last_7,one_step_greedy_merge,0.5541107009573694,14,1.8184862757924358,0.6656915691569157,1.241159314872923
3,even_process_flip0.1_sub2,last_8,one_step_greedy_merge,0.5595488315683235,20,1.9015970054149258,0.6531109749846857,1.460449898413918
4,even_process_flip0.1_sub2,last_1,one_step_greedy_merge,0.555017017746974,2,0.5550310520343011,1.0,0.0
4,even_process_flip0.1_sub2,last_2,one_step_greedy_merge,0.5551852459111825,3,0.9858026854453705,1.0,0.0
4,even_process_flip0.1_sub2,last_3,one_step_greedy_merge,0.5552743292601986,4,1.215447237092627,0.8792064603230162,0.26327303835751314
4,even_process_flip0.1_sub2,last_4,one_step_greedy_merge,0.5552742295737775,5,1.2679166493996257,0.8045377836114758,0.4339186080163504
4,even_process_flip0.1_sub2,last_5,one_step_greedy_merge,0.5553644081206733,6,1.3302625699457913,0.7892466935020126,0.6735690609483412
4,even_process_flip0.1_sub2,last_6,one_step_greedy_merge,0.555395831239379,9,1.4683655600365708,0.8582876001650145,0.621836487969055
4,even_process_flip0.1_sub2,last_7,one_step_greedy_merge,0.5558267413524418,15,1.7266853343074557,0.6494024402440244,1.4084735646576343
4,even_process_flip0.1_sub2,last_8,one_step_greedy_merge,0.5568930403067972,19,1.8891473420164748,0.6126314210348665,1.5623026196909562
