base_process,flip_p,subsample_step,k,logloss_mean,logloss_std,unifilarity_score_mean,unifilarity_score_std,branch_entropy_mean,branch_entropy_std
markov_order_2,0.0,1,1,0.6082631298411993,0.0008670608897932684,1.0,0.0,0.0,0.0
markov_order_2,0.0,1,2,0.431843294618078,0.0011269302933865789,1.0,0.0,0.0,0.0
markov_order_2,0.0,1,3,0.43184462354762443,0.0011273658154469456,1.0,0.0,0.0,0.0
markov_order_2,0.0,1,4,0.43184471207581043,0.001126023048410859,0.9859649122807017,0.019848611401727632,0.05344713245303862,0.0755856595850384
markov_order_2,0.0,1,5,0.4318494417185057,0.001124294986020978,0.9451533386500399,0.007168348756894271,0.1985503989470347,0.017056548116548043
markov_order_2,0.0,1,6,0.4318633686669141,0.0011318886414339385,0.8872015130132389,0.030183117057222087,0.390510968470398,0.05894102865771956
