base_process,condition_id,flip_p,subsample_step,reconstructor,representation,k,n,logloss_mean,logloss_std,n_states_mean,n_states_std,C_mu_empirical_mean,C_mu_empirical_std,unifilarity_score_mean,unifilarity_score_std,branch_entropy_mean,branch_entropy_std
even_process,flip0_sub1,0.0,1,one_step_greedy_merge,last_1,1,5,0.45670126665238114,0.0005859535454610732,2.0,0.0,0.46618340803503067,0.0010261133862904635,1.0,0.0,0.0,0.0
even_process,flip0_sub1,0.0,1,one_step_greedy_merge,last_2,2,5,0.4346750661208,0.0005041914714741821,3.0,0.0,0.8143010930259207,0.0015311012289068331,1.0,0.0,0.0,0.0
even_process,flip0_sub1,0.0,1,one_step_greedy_merge,last_3,3,5,0.4276672240557839,0.0006875573076948521,3.0,0.0,0.9371727513999504,0.0012616242689218037,0.913561589039726,0.000492125888866996,0.20522716095834684,0.0008112822525940879
even_process,flip0_sub1,0.0,1,one_step_greedy_merge,last_4,4,5,0.4122655846845567,0.0004982565027605434,3.8,0.44721359549995787,1.0773792234589459,0.04688532381415489,0.9038819963123848,0.015948746979692098,0.23435489278899696,0.03160752687011224
even_process,flip0_sub1,0.0,1,one_step_greedy_merge,last_5,5,5,0.40735375955257574,0.0007020997790588609,4.4,0.5477225575051661,1.1799008339100296,0.14154401888646026,0.9214095528582323,0.026427679504023627,0.2562246093543302,0.06175763474684982
even_process,flip0_sub1,0.0,1,one_step_greedy_merge,last_6,6,5,0.3965658338272917,0.0003478292120159838,5.2,0.8366600265340756,1.2161165225952988,0.09153233766489031,0.9041558068165483,0.03983453895145155,0.34222296789612916,0.10668925972349692
even_process,flip0_sub1,0.0,1,one_step_greedy_merge,last_7,7,5,0.39304166791274664,0.00018663786311434515,7.6,0.5477225575051661,1.3322365584817495,0.07529025865110922,0.8724861243062152,0.0437502022865016,0.47173576527936323,0.07962557886505356
even_process,flip0_sub1,0.0,1,one_step_greedy_merge,last_8,8,5,0.38569590210246935,0.00042889019882781654,9.0,0.7071067811865476,1.4112587451094556,0.048765044350236736,0.8337331474895462,0.030324139478857044,0.6078236486078662,0.060705653505774594
