base_process,flip_p,subsample_step,k,logloss_mean,logloss_std,unifilarity_score_mean,unifilarity_score_std,branch_entropy_mean,branch_entropy_std
markov_order_2,0.0,1,1,0.605886022310503,0.0028905449362303316,1.0,0.0,0.0,0.0
markov_order_2,0.0,1,2,0.4306691399486667,0.0019630421230445137,1.0,0.0,0.0,0.0
markov_order_2,0.0,1,3,0.4306660091360822,0.001967655168187275,1.0,0.0,0.0,0.0
markov_order_2,0.0,1,4,0.4306674489953992,0.001969233298432722,1.0,0.0,0.0,0.0
markov_order_2,0.0,1,5,0.4306748177095942,0.001972299447251492,0.9996882453236798,0.0007234229534302654,0.0025175493501634395,0.006010102707209051
markov_order_2,0.0,1,6,0.4306925920509893,0.001979835830402202,0.9677794361401324,0.03836980777717903,0.11670694381300628,0.12628644650744353
