seed,process,representation,reconstructor,logloss,n_states,C_mu_empirical,unifilarity_score,branch_entropy
0,even_process_flip0.01_sub2,last_1,one_step_greedy_merge,0.47332127200189694,2,0.4759751188001124,1.0,0.0
0,even_process_flip0.01_sub2,last_2,one_step_greedy_merge,0.47181963287282896,3,0.8858102878721794,1.0,0.0
0,even_process_flip0.01_sub2,last_3,one_step_greedy_merge,0.4712622281510425,5,1.2360698133491552,0.9980874043702185,0.00891820221895794
0,even_process_flip0.01_sub2,last_4,one_step_greedy_merge,0.4723110083735806,7,1.4519539643950128,0.862203887742984,0.3381466316130159
0,even_process_flip0.01_sub2,last_5,one_step_greedy_merge,0.47221611780022416,9,1.684983035835345,0.8661149586218967,0.42335888655067233
0,even_process_flip0.01_sub2,last_6,one_step_greedy_merge,0.47396300879171455,13,1.8325256552638118,0.8299976247921693,0.6340015987362195
0,even_process_flip0.01_sub2,last_7,one_step_greedy_merge,0.4775796220270781,15,1.9587414613989649,0.7927042704270427,0.7505794575287659
0,even_process_flip0.01_sub2,last_8,one_step_greedy_merge,0.48119725758425375,19,2.1971527801221336,0.6407595854533635,1.1954631391953399
1,even_process_flip0.01_sub2,last_1,one_step_greedy_merge,0.46967491879669904,2,0.4754136824752742,1.0,0.0
1,even_process_flip0.01_sub2,last_2,one_step_greedy_merge,0.4677776732779615,3,0.8854351467387298,1.0,0.0
1,even_process_flip0.01_sub2,last_3,one_step_greedy_merge,0.466707242804094,5,1.2355392821182773,0.9980749037451873,0.008880312761442057
1,even_process_flip0.01_sub2,last_4,one_step_greedy_merge,0.46783395906492037,7,1.3444800548406015,0.9014813425839115,0.24174180926819028
1,even_process_flip0.01_sub2,last_5,one_step_greedy_merge,0.46781461822654985,9,1.6824272069666122,0.8715403655274145,0.3810736034181706
1,even_process_flip0.01_sub2,last_6,one_step_greedy_merge,0.4677933271799919,13,1.888076111324462,0.8406110534671783,0.5433150012920682
1,even_process_flip0.01_sub2,last_7,one_step_greedy_merge,0.46824364132361845,17,2.049316840839541,0.7284353435343535,0.8147152707122982
1,even_process_flip0.01_sub2,last_8,one_step_greedy_merge,0.47101693814396983,20,2.173836623668121,0.7424585265842407,1.0167396073087258
2,even_process_flip0.01_sub2,last_1,one_step_greedy_merge,0.47253721444305624,2,0.4759938171394067,1.0,0.0
2,even_process_flip0.01_sub2,last_2,one_step_greedy_merge,0.470466497647163,3,0.8859469567451266,1.0,0.0
2,even_process_flip0.01_sub2,last_3,one_step_greedy_merge,0.4697902025467773,4,1.2259128215171526,0.9961873093654683,0.02390371459474607
2,even_process_flip0.01_sub2,last_4,one_step_greedy_merge,0.4694860487078715,6,1.5145354789248762,0.9543221451340709,0.20227984480160616
2,even_process_flip0.01_sub2,last_5,one_step_greedy_merge,0.46922841932474296,9,1.7547381923309868,0.8372377928344625,0.47292159854211535
2,even_process_flip0.01_sub2,last_6,one_step_greedy_merge,0.46923036520382716,10,1.8820323425727141,0.8351855787381396,0.6230316410828557
2,even_process_flip0.01_sub2,last_7,one_step_greedy_merge,0.46931119556812645,16,2.084837651483983,0.7626762676267627,0.8366723761001643
2,even_process_flip0.01_sub2,last_8,one_step_greedy_merge,0.4697214205806948,16,2.0916847995266257,0.7047667862634547,1.0602943665433078
3,even_process_flip0.01_sub2,last_1,one_step_greedy_merge,0.47027985261197536,2,0.47460731405120116,1.0,0.0
3,even_process_flip0.01_sub2,last_2,one_step_greedy_merge,0.4683107375126686,3,0.883867016215478,1.0,0.0
3,even_process_flip0.01_sub2,last_3,one_step_greedy_merge,0.4674787054325187,5,1.2781905243940843,0.9998249912495625,0.0014064076145296827
3,even_process_flip0.01_sub2,last_4,one_step_greedy_merge,0.46700507110110867,6,1.424840800747029,0.8675417213575849,0.32294595139410753
3,even_process_flip0.01_sub2,last_5,one_step_greedy_merge,0.4669209410333875,8,1.665743227510875,0.9022551691376853,0.29301681648064737
3,even_process_flip0.01_sub2,last_6,one_step_greedy_merge,0.4682670593141112,12,1.8891821822729649,0.8461490380408285,0.5174966628914709
3,even_process_flip0.01_sub2,last_7,one_step_greedy_merge,0.46960739835840637,13,1.8687797520053167,0.7413366336633663,0.7745873533547015
3,even_process_flip0.01_sub2,last_8,one_step_greedy_merge,0.4768457183629898,16,2.0428235273841744,0.7193434261354402,1.0859336671339523
4,even_process_flip0.01_sub2,last_1,one_step_greedy_merge,0.4733262361062685,2,0.47711380734745384,1.0,0.0
4,even_process_flip0.01_sub2,last_2,one_step_greedy_merge,0.47167284456085673,3,0.8884435883728914,1.0,0.0
4,even_process_flip0.01_sub2,last_3,one_step_greedy_merge,0.4710980370307346,4,1.2280425132816455,1.0,0.0
4,even_process_flip0.01_sub2,last_4,one_step_greedy_merge,0.47073847189659435,7,1.3528657483874136,0.903443965247828,0.22761066461871013
4,even_process_flip0.01_sub2,last_5,one_step_greedy_merge,0.47076214893268586,9,1.6775509066080054,0.8916543740780558,0.3437559252700304
4,even_process_flip0.01_sub2,last_6,one_step_greedy_merge,0.47112638970949,11,1.7485323830883417,0.8032577850561924,0.579556190257588
4,even_process_flip0.01_sub2,last_7,one_step_greedy_merge,0.4785652141174653,14,2.000119244690148,0.7392614261426143,0.8836447085158874
4,even_process_flip0.01_sub2,last_8,one_step_greedy_merge,0.4871385992947303,16,2.0886053426072544,0.6361340650823217,1.1828320741744995
