seed,process,representation,reconstructor,logloss,n_states,C_mu_empirical,unifilarity_score,branch_entropy
0,even_process_flip0.02_sub2,last_1,one_step_greedy_merge,0.48334220233534136,2,0.48517688162485634,1.0,0.0
0,even_process_flip0.02_sub2,last_2,one_step_greedy_merge,0.4823404331787611,3,0.8980399747822101,1.0,0.0
0,even_process_flip0.02_sub2,last_3,one_step_greedy_merge,0.48182225092047587,4,1.2361956810945347,1.0,0.0
0,even_process_flip0.02_sub2,last_4,one_step_greedy_merge,0.48174472205656893,7,1.4338964331679473,0.8611913244577786,0.3563048237879942
0,even_process_flip0.02_sub2,last_5,one_step_greedy_merge,0.48170237085768713,10,1.693045239528326,0.8500512538440383,0.49327336445029624
0,even_process_flip0.02_sub2,last_6,one_step_greedy_merge,0.48449067875941965,12,1.7257137740362392,0.8238720888077706,0.640486024945792
0,even_process_flip0.02_sub2,last_7,one_step_greedy_merge,0.48932727120712555,16,2.020486769536245,0.7538003800380038,0.8275125331034995
0,even_process_flip0.02_sub2,last_8,one_step_greedy_merge,0.5001770348368646,19,2.022663060650455,0.6724506506982035,1.1990721256744765
1,even_process_flip0.02_sub2,last_1,one_step_greedy_merge,0.481210734042652,2,0.48524961015199464,1.0,0.0
1,even_process_flip0.02_sub2,last_2,one_step_greedy_merge,0.4795716817632091,3,0.8987214500437886,1.0,0.0
1,even_process_flip0.02_sub2,last_3,one_step_greedy_merge,0.47856438961825437,5,1.2506678138123615,0.9976748837441872,0.01057971033131343
1,even_process_flip0.02_sub2,last_4,one_step_greedy_merge,0.47864808346296245,6,1.4401736137518624,0.9025064066504157,0.23781637478105236
1,even_process_flip0.02_sub2,last_5,one_step_greedy_merge,0.47852597161626403,10,1.6514973227487193,0.8887166537490312,0.36335751158059404
1,even_process_flip0.02_sub2,last_6,one_step_greedy_merge,0.4810799413406579,12,1.7451551035198298,0.8729013788706512,0.382535365170095
1,even_process_flip0.02_sub2,last_7,one_step_greedy_merge,0.48177792047018014,16,2.0675217541673776,0.7010951095109511,0.9800978344013791
1,even_process_flip0.02_sub2,last_8,one_step_greedy_merge,0.4849609312332543,20,2.113590210615947,0.641634683901939,1.2541828671250879
2,even_process_flip0.02_sub2,last_1,one_step_greedy_merge,0.4835458155041251,2,0.4851041368052609,1.0,0.0
2,even_process_flip0.02_sub2,last_2,one_step_greedy_merge,0.48178180850558056,3,0.8984831435429612,1.0,0.0
2,even_process_flip0.02_sub2,last_3,one_step_greedy_merge,0.4811234924995539,4,1.2376462589662318,0.9950872543627182,0.030075938776187864
2,even_process_flip0.02_sub2,last_4,one_step_greedy_merge,0.48100171979646694,6,1.5252216270978722,0.9503968998062379,0.20332563159062866
2,even_process_flip0.02_sub2,last_5,one_step_greedy_merge,0.4808511409827778,9,1.612916572909043,0.870065254894117,0.43527126177707753
2,even_process_flip0.02_sub2,last_6,one_step_greedy_merge,0.48500183268409924,12,1.9500674888805818,0.7728426237295764,0.7991517757093013
2,even_process_flip0.02_sub2,last_7,one_step_greedy_merge,0.4838334862395485,15,2.046059998373445,0.686068606860686,1.0218294882201502
2,even_process_flip0.02_sub2,last_8,one_step_greedy_merge,0.48564941922669663,19,2.1086609834443357,0.6793514270355415,1.2226019899668414
3,even_process_flip0.02_sub2,last_1,one_step_greedy_merge,0.47978334924905736,2,0.4839745062369246,1.0,0.0
3,even_process_flip0.02_sub2,last_2,one_step_greedy_merge,0.4781640692487244,3,0.8961999210755698,1.0,0.0
3,even_process_flip0.02_sub2,last_3,one_step_greedy_merge,0.477447152383446,4,1.2340699810719897,1.0,0.0
3,even_process_flip0.02_sub2,last_4,one_step_greedy_merge,0.4770345403997573,7,1.5009523097617843,0.8682542658916182,0.34391071067721124
3,even_process_flip0.02_sub2,last_5,one_step_greedy_merge,0.47683287101856375,8,1.6562763416959814,0.8982673700527539,0.31509680126173334
3,even_process_flip0.02_sub2,last_6,one_step_greedy_merge,0.47679299703447137,11,1.8648445017317676,0.716312677359269,0.8187023757896602
3,even_process_flip0.02_sub2,last_7,one_step_greedy_merge,0.47718799049410626,14,1.8780525181069363,0.7808405840584058,0.8081772470593257
3,even_process_flip0.02_sub2,last_8,one_step_greedy_merge,0.4812346642980697,19,1.9960309571796446,0.689790101386406,1.177306905762267
4,even_process_flip0.02_sub2,last_1,one_step_greedy_merge,0.4840165390379492,2,0.4872252037795793,1.0,0.0
4,even_process_flip0.02_sub2,last_2,one_step_greedy_merge,0.48254382304772603,3,0.9019507360489694,1.0,0.0
4,even_process_flip0.02_sub2,last_3,one_step_greedy_merge,0.4821947215302279,5,1.3033891704518625,0.9997499874993749,0.0019325805862588105
4,even_process_flip0.02_sub2,last_4,one_step_greedy_merge,0.48303877167005893,6,1.3522153730077988,0.9056191011938246,0.21883270441513084
4,even_process_flip0.02_sub2,last_5,one_step_greedy_merge,0.48316466392062896,9,1.6928036769426258,0.8896417231292347,0.334205622410459
4,even_process_flip0.02_sub2,last_6,one_step_greedy_merge,0.4830167298611097,11,1.6516264033156336,0.867275886640081,0.482176554006703
4,even_process_flip0.02_sub2,last_7,one_step_greedy_merge,0.48713746916072476,14,2.023480606736234,0.682068206820682,1.0266419257227222
4,even_process_flip0.02_sub2,last_8,one_step_greedy_merge,0.4929926240210166,20,2.0112894306824294,0.7106174444625021,1.0938536462875101
