base_process,condition_id,flip_p,subsample_step,reconstructor,representation,k,n,logloss_mean,logloss_std,n_states_mean,n_states_std,C_mu_empirical_mean,C_mu_empirical_std,unifilarity_score_mean,unifilarity_score_std,branch_entropy_mean,branch_entropy_std
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_1,1,10,0.6056274147279332,0.0026807561374353477,2.0,0.0,0.6362114287419869,0.00041062841329663694,1.0,0.0,0.0,0.0
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_2,2,10,0.43071668848643896,0.0021100213679506145,4.0,0.0,1.2418091382935015,0.0010879603431881418,1.0,0.0,0.0,0.0
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_3,3,10,0.4307172535407,0.0021109229929453543,4.0,0.0,1.241808998656648,0.0010881969528977876,1.0,0.0,0.0,0.0
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_4,4,10,0.4307176032246338,0.0021106677648567215,4.0,0.0,1.2418088605127022,0.0010880656255376894,1.0,0.0,0.0,0.0
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_5,5,10,0.43071891455040284,0.0021108541370660674,4.0,0.0,1.2418087223585732,0.0010879347429269693,1.0,0.0,0.0,0.0
markov_order_2,flip0_sub1,0.0,1,one_step_greedy_merge,last_6,6,10,0.430724479905384,0.0021047934738234824,5.1,0.7378647873726218,1.259553565682187,0.01678129258255406,0.9959813398367237,0.004155834164763939,0.023037917136698213,0.021542589968612767
