seed,process,representation,reconstructor,logloss,n_states,C_mu_empirical,unifilarity_score,branch_entropy
0,even_process_flip0.05,last_1,one_step_greedy_merge,0.5093709759125863,2,0.5122576318811578,1.0,0.0
0,even_process_flip0.05,last_2,one_step_greedy_merge,0.5040440570647232,3,0.8942252898501959,1.0,0.0
0,even_process_flip0.05,last_3,one_step_greedy_merge,0.5004300541035998,3,0.9943277696510413,0.9045851146278657,0.23548070537160276
0,even_process_flip0.05,last_4,one_step_greedy_merge,0.4965989958180248,5,1.1551556913159524,0.8964030125941436,0.2917719895235303
0,even_process_flip0.05,last_5,one_step_greedy_merge,0.49438343573946,7,1.2810928682456164,0.90776529119842,0.34800118650084044
0,even_process_flip0.05,last_6,one_step_greedy_merge,0.49249010076975347,9,1.6300278118282796,0.7279693486590039,0.8054635853492808
0,even_process_flip0.05,last_7,one_step_greedy_merge,0.4922530088934113,18,1.7015883297697247,0.7610755537776889,0.8905927101269703
0,even_process_flip0.05,last_8,one_step_greedy_merge,0.4939357753169739,21,1.8959616418453706,0.6839072197811127,1.1550549081034431
1,even_process_flip0.05,last_1,one_step_greedy_merge,0.5076016375367305,2,0.5120743329651929,1.0,0.0
1,even_process_flip0.05,last_2,one_step_greedy_merge,0.5009330610374217,3,0.8921925842000926,1.0,0.0
1,even_process_flip0.05,last_3,one_step_greedy_merge,0.4978048812541437,3,0.9923192676287016,0.9047101177529439,0.2343872005458405
1,even_process_flip0.05,last_4,one_step_greedy_merge,0.4938142872306651,4,1.1145669837430763,0.904440763773868,0.2629786083002669
1,even_process_flip0.05,last_5,one_step_greedy_merge,0.4917452390386617,6,1.3304204716671133,0.8733827518531945,0.39475009429122104
1,even_process_flip0.05,last_6,one_step_greedy_merge,0.48923537221761854,11,1.6772589770511348,0.7759151962898376,0.6637497268343274
1,even_process_flip0.05,last_7,one_step_greedy_merge,0.48836973383558574,17,1.711233870871874,0.7412433121656082,0.9036026503695311
1,even_process_flip0.05,last_8,one_step_greedy_merge,0.4906650248752689,22,1.759718825378611,0.7629116637810877,0.9357392521008759
2,even_process_flip0.05,last_1,one_step_greedy_merge,0.5093183361403492,2,0.5119826405608069,1.0,0.0
2,even_process_flip0.05,last_2,one_step_greedy_merge,0.5030856883354915,3,0.892845278900547,1.0,0.0
2,even_process_flip0.05,last_3,one_step_greedy_merge,0.4998563282779569,4,1.2228187838638938,1.0,0.0
2,even_process_flip0.05,last_4,one_step_greedy_merge,0.4968074429907545,5,1.3142791638737403,0.8528516516141129,0.38762898011671265
2,even_process_flip0.05,last_5,one_step_greedy_merge,0.4945574464687552,6,1.5970739494732293,0.8448004300161256,0.4836632235941632
2,even_process_flip0.05,last_6,one_step_greedy_merge,0.4926432086639092,9,1.654191024564762,0.7888720131505753,0.7313057782162552
2,even_process_flip0.05,last_7,one_step_greedy_merge,0.49204267853457295,17,1.5857021868639594,0.8109905495274764,0.8209736189941053
2,even_process_flip0.05,last_8,one_step_greedy_merge,0.4925854702702217,22,1.9367749312159153,0.6496990455713134,1.1973283182916523
3,even_process_flip0.05,last_1,one_step_greedy_merge,0.507194368927107,2,0.5101679352007379,1.0,0.0
3,even_process_flip0.05,last_2,one_step_greedy_merge,0.5011443467349956,3,0.8900609925816345,1.0,0.0
3,even_process_flip0.05,last_3,one_step_greedy_merge,0.49785855475641866,4,1.1501805897372508,0.8665154128853221,0.27984764734777473
3,even_process_flip0.05,last_4,one_step_greedy_merge,0.4948266605591317,5,1.152973611589365,0.8960530016563018,0.29011105345787863
3,even_process_flip0.05,last_5,one_step_greedy_merge,0.49325168356903853,7,1.557193086514269,0.7652349463104866,0.5886898580774111
3,even_process_flip0.05,last_6,one_step_greedy_merge,0.4911439122687484,11,1.5240914590169454,0.8418805822754746,0.6077355636352904
3,even_process_flip0.05,last_7,one_step_greedy_merge,0.49004961388959273,16,1.7673170209669182,0.7375056252812641,0.9812345609118385
3,even_process_flip0.05,last_8,one_step_greedy_merge,0.4887545740883465,22,1.9341148286926722,0.6388671862792282,1.1966220415458872
4,even_process_flip0.05,last_1,one_step_greedy_merge,0.5079232087967327,2,0.5136535981790846,1.0,0.0
4,even_process_flip0.05,last_2,one_step_greedy_merge,0.501898922513052,3,0.8950092121207986,1.0,0.0
4,even_process_flip0.05,last_3,one_step_greedy_merge,0.49763953795082294,4,1.1560875159742843,0.8652278806970174,0.28249171127881906
4,even_process_flip0.05,last_4,one_step_greedy_merge,0.494062058243527,6,1.1848013986844579,0.8983655739241851,0.2729520325896923
4,even_process_flip0.05,last_5,one_step_greedy_merge,0.49224715581944645,6,1.3326778439306783,0.8751140667775041,0.41179811770514557
4,even_process_flip0.05,last_6,one_step_greedy_merge,0.49016172332013264,11,1.390281474904201,0.8673691974023864,0.459017909493195
4,even_process_flip0.05,last_7,one_step_greedy_merge,0.489386612199156,18,1.7527244172449021,0.7667758387919396,0.757300277048561
4,even_process_flip0.05,last_8,one_step_greedy_merge,0.4880268208160927,23,1.9301176362997716,0.656586933014982,1.218215101685849
